level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,NODE_ID,High_level_category
Health & Personal Care,Stationery & Party Supplies,Party Supplies,Tableware,Plates,,,,723484011,Health and Personal Care
Health & Personal Care,Stationery & Party Supplies,Stationery,,,,,,723462011,Health and Personal Care
Health & Personal Care,Stationery & Party Supplies,Stationery,Announcements,,,,,723464011,Health and Personal Care
Health & Personal Care,Stationery & Party Supplies,Stationery,Fine Writing Instruments,,,,,282517011,Health and Personal Care
Health & Personal Care,Stationery & Party Supplies,Stationery,Greeting Cards,,,,,723463011,Health and Personal Care
Health & Personal Care,Stationery & Party Supplies,Stationery,Invitations,,,,,723478011,Health and Personal Care
Health & Personal Care,Stationery & Party Supplies,Stationery,Letter Writing Stationery,,,,,723465011,Health and Personal Care
Health & Personal Care,Stationery & Party Supplies,Stationery,Notecard Sets,,,,,723466011,Health and Personal Care
Health & Personal Care,Stationery & Party Supplies,Stationery,Notepads,,,,,723467011,Health and Personal Care
"Home, Garden & Pets",,,,,,,,1063498,Home and Garden
"Home, Garden & Pets",Artwork,,,,,,,3736081,Home and Garden
"Home, Garden & Pets",Artwork,Drawings,,,,,,13340241,Home and Garden
"Home, Garden & Pets",Artwork,Drawings,Chalk Drawings,,,,,13340291,Home and Garden
"Home, Garden & Pets",Artwork,Drawings,Charcoal Drawings,,,,,13340261,Home and Garden
"Home, Garden & Pets",Artwork,Drawings,Crayon Drawings,,,,,13340301,Home and Garden
"Home, Garden & Pets",Artwork,Drawings,Ink Drawings,,,,,13340281,Home and Garden
"Home, Garden & Pets",Artwork,Drawings,Pastel Drawings,,,,,13340311,Home and Garden
"Home, Garden & Pets",Artwork,Drawings,Pencil Drawings,,,,,13340271,Home and Garden
"Home, Garden & Pets",Artwork,"Lithographs, Etchings & Woodcuts",,,,,,13341321,Home and Garden
"Home, Garden & Pets",Artwork,"Lithographs, Etchings & Woodcuts",Etchings,,,,,13341361,Home and Garden
"Home, Garden & Pets",Artwork,"Lithographs, Etchings & Woodcuts",Lithographs,,,,,13341341,Home and Garden
"Home, Garden & Pets",Artwork,"Lithographs, Etchings & Woodcuts",Serigraphs & Silkscreen Prints,,,,,13341351,Home and Garden
"Home, Garden & Pets",Artwork,"Lithographs, Etchings & Woodcuts",Woodcut Prints,,,,,13341371,Home and Garden
